key,title,authors,journal,year,abstract,doi,url,pmid,notes
TBD_001,[TBD placeholder 001 of 150 — to be fetched via esearch retstart 41 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 40 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_001,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_002,[TBD placeholder 002 of 150 — to be fetched via esearch retstart 42 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 41 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_002,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_003,[TBD placeholder 003 of 150 — to be fetched via esearch retstart 43 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 42 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_003,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_004,[TBD placeholder 004 of 150 — to be fetched via esearch retstart 44 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 43 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_004,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_005,[TBD placeholder 005 of 150 — to be fetched via esearch retstart 45 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 44 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_005,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_006,[TBD placeholder 006 of 150 — to be fetched via esearch retstart 46 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 45 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_006,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_007,[TBD placeholder 007 of 150 — to be fetched via esearch retstart 47 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 46 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_007,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_008,[TBD placeholder 008 of 150 — to be fetched via esearch retstart 48 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 47 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_008,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_009,[TBD placeholder 009 of 150 — to be fetched via esearch retstart 49 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 48 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_009,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_010,[TBD placeholder 010 of 150 — to be fetched via esearch retstart 50 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 49 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_010,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_011,[TBD placeholder 011 of 150 — to be fetched via esearch retstart 51 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 50 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_011,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_012,[TBD placeholder 012 of 150 — to be fetched via esearch retstart 52 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 51 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_012,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_013,[TBD placeholder 013 of 150 — to be fetched via esearch retstart 53 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 52 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_013,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_014,[TBD placeholder 014 of 150 — to be fetched via esearch retstart 54 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 53 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_014,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_015,[TBD placeholder 015 of 150 — to be fetched via esearch retstart 55 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 54 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_015,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_016,[TBD placeholder 016 of 150 — to be fetched via esearch retstart 56 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 55 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_016,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_017,[TBD placeholder 017 of 150 — to be fetched via esearch retstart 57 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 56 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_017,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_018,[TBD placeholder 018 of 150 — to be fetched via esearch retstart 58 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 57 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_018,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_019,[TBD placeholder 019 of 150 — to be fetched via esearch retstart 59 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 58 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_019,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_020,[TBD placeholder 020 of 150 — to be fetched via esearch retstart 60 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 59 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_020,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_021,[TBD placeholder 021 of 150 — to be fetched via esearch retstart 61 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 60 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_021,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_022,[TBD placeholder 022 of 150 — to be fetched via esearch retstart 62 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 61 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_022,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_023,[TBD placeholder 023 of 150 — to be fetched via esearch retstart 63 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 62 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_023,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_024,[TBD placeholder 024 of 150 — to be fetched via esearch retstart 64 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 63 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_024,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_025,[TBD placeholder 025 of 150 — to be fetched via esearch retstart 65 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 64 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_025,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_026,[TBD placeholder 026 of 150 — to be fetched via esearch retstart 66 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 65 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_026,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_027,[TBD placeholder 027 of 150 — to be fetched via esearch retstart 67 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 66 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_027,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_028,[TBD placeholder 028 of 150 — to be fetched via esearch retstart 68 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 67 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_028,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_029,[TBD placeholder 029 of 150 — to be fetched via esearch retstart 69 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 68 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_029,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_030,[TBD placeholder 030 of 150 — to be fetched via esearch retstart 70 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 69 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_030,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_031,[TBD placeholder 031 of 150 — to be fetched via esearch retstart 71 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 70 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_031,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_032,[TBD placeholder 032 of 150 — to be fetched via esearch retstart 72 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 71 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_032,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_033,[TBD placeholder 033 of 150 — to be fetched via esearch retstart 73 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 72 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_033,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_034,[TBD placeholder 034 of 150 — to be fetched via esearch retstart 74 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 73 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_034,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_035,[TBD placeholder 035 of 150 — to be fetched via esearch retstart 75 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 74 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_035,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_036,[TBD placeholder 036 of 150 — to be fetched via esearch retstart 76 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 75 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_036,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_037,[TBD placeholder 037 of 150 — to be fetched via esearch retstart 77 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 76 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_037,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_038,[TBD placeholder 038 of 150 — to be fetched via esearch retstart 78 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 77 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_038,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_039,[TBD placeholder 039 of 150 — to be fetched via esearch retstart 79 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 78 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_039,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_040,[TBD placeholder 040 of 150 — to be fetched via esearch retstart 80 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 79 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_040,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_041,[TBD placeholder 041 of 150 — to be fetched via esearch retstart 81 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 80 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_041,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_042,[TBD placeholder 042 of 150 — to be fetched via esearch retstart 82 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 81 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_042,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_043,[TBD placeholder 043 of 150 — to be fetched via esearch retstart 83 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 82 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_043,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_044,[TBD placeholder 044 of 150 — to be fetched via esearch retstart 84 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 83 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_044,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_045,[TBD placeholder 045 of 150 — to be fetched via esearch retstart 85 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 84 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_045,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_046,[TBD placeholder 046 of 150 — to be fetched via esearch retstart 86 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 85 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_046,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_047,[TBD placeholder 047 of 150 — to be fetched via esearch retstart 87 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 86 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_047,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_048,[TBD placeholder 048 of 150 — to be fetched via esearch retstart 88 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 87 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_048,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_049,[TBD placeholder 049 of 150 — to be fetched via esearch retstart 89 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 88 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_049,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_050,[TBD placeholder 050 of 150 — to be fetched via esearch retstart 90 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 89 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_050,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_051,[TBD placeholder 051 of 150 — to be fetched via esearch retstart 91 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 90 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_051,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_052,[TBD placeholder 052 of 150 — to be fetched via esearch retstart 92 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 91 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_052,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_053,[TBD placeholder 053 of 150 — to be fetched via esearch retstart 93 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 92 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_053,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_054,[TBD placeholder 054 of 150 — to be fetched via esearch retstart 94 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 93 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_054,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_055,[TBD placeholder 055 of 150 — to be fetched via esearch retstart 95 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 94 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_055,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_056,[TBD placeholder 056 of 150 — to be fetched via esearch retstart 96 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 95 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_056,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_057,[TBD placeholder 057 of 150 — to be fetched via esearch retstart 97 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 96 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_057,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_058,[TBD placeholder 058 of 150 — to be fetched via esearch retstart 98 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 97 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_058,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_059,[TBD placeholder 059 of 150 — to be fetched via esearch retstart 99 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 98 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_059,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_060,[TBD placeholder 060 of 150 — to be fetched via esearch retstart 100 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 99 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_060,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_061,[TBD placeholder 061 of 150 — to be fetched via esearch retstart 101 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 100 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_061,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_062,[TBD placeholder 062 of 150 — to be fetched via esearch retstart 102 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 101 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_062,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_063,[TBD placeholder 063 of 150 — to be fetched via esearch retstart 103 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 102 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_063,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_064,[TBD placeholder 064 of 150 — to be fetched via esearch retstart 104 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 103 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_064,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_065,[TBD placeholder 065 of 150 — to be fetched via esearch retstart 105 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 104 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_065,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_066,[TBD placeholder 066 of 150 — to be fetched via esearch retstart 106 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 105 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_066,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_067,[TBD placeholder 067 of 150 — to be fetched via esearch retstart 107 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 106 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_067,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_068,[TBD placeholder 068 of 150 — to be fetched via esearch retstart 108 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 107 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_068,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_069,[TBD placeholder 069 of 150 — to be fetched via esearch retstart 109 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 108 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_069,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_070,[TBD placeholder 070 of 150 — to be fetched via esearch retstart 110 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 109 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_070,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_071,[TBD placeholder 071 of 150 — to be fetched via esearch retstart 111 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 110 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_071,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_072,[TBD placeholder 072 of 150 — to be fetched via esearch retstart 112 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 111 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_072,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_073,[TBD placeholder 073 of 150 — to be fetched via esearch retstart 113 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 112 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_073,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_074,[TBD placeholder 074 of 150 — to be fetched via esearch retstart 114 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 113 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_074,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_075,[TBD placeholder 075 of 150 — to be fetched via esearch retstart 115 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 114 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_075,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_076,[TBD placeholder 076 of 150 — to be fetched via esearch retstart 116 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 115 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_076,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_077,[TBD placeholder 077 of 150 — to be fetched via esearch retstart 117 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 116 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_077,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_078,[TBD placeholder 078 of 150 — to be fetched via esearch retstart 118 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 117 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_078,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_079,[TBD placeholder 079 of 150 — to be fetched via esearch retstart 119 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 118 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_079,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_080,[TBD placeholder 080 of 150 — to be fetched via esearch retstart 120 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 119 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_080,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_081,[TBD placeholder 081 of 150 — to be fetched via esearch retstart 121 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 120 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_081,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_082,[TBD placeholder 082 of 150 — to be fetched via esearch retstart 122 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 121 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_082,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_083,[TBD placeholder 083 of 150 — to be fetched via esearch retstart 123 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 122 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_083,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_084,[TBD placeholder 084 of 150 — to be fetched via esearch retstart 124 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 123 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_084,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_085,[TBD placeholder 085 of 150 — to be fetched via esearch retstart 125 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 124 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_085,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_086,[TBD placeholder 086 of 150 — to be fetched via esearch retstart 126 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 125 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_086,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
